Geo_FIPS,Geo_GEOID,Geo_NAME,housingunits,occupied,vacant,vacant_rental,vacant_sale,vacant_other,med_rent,med_rir,vacrate
19820,31000US19820,"Detroit-Warren-Dearborn, MI Metro Area",1886891,1656829,230062,40886,25685,163491,846,32.5999984741211,0.121926491779334
19860,31000US19860,"Dickinson, ND Micro Area",12000,10887,1113,274,42,797,748,24.7000007629395,0.09275
19940,31000US19940,"Dixon, IL Micro Area",15057,13468,1589,331,275,983,670,25.6000003814697,0.105532310553231
19980,31000US19980,"Dodge City, KS Micro Area",12055,11086,969,249,160,560,614,22.7000007629395,0.080381584404811
20020,31000US20020,"Dothan, AL Metro Area",67444,57262,10182,1658,955,7569,655,29,0.150969693375245
20060,31000US20060,"Douglas, GA Micro Area",17025,14597,2428,187,362,1879,564,29.8999996185303,0.142613803230543
20100,31000US20100,"Dover, DE Metro Area",66652,59142,7510,1740,941,4829,985,31.8999996185303,0.11267478845346
20140,31000US20140,"Dublin, GA Micro Area",25424,20867,4557,494,197,3866,590,31.2999992370605,0.179240088105727
20180,31000US20180,"DuBois, PA Micro Area",38594,31863,6731,397,390,5944,586,28.7999992370605,0.174405347981552
20220,31000US20220,"Dubuque, IA Metro Area",39770,37720,2050,766,183,1101,690,30.2999992370605,0.051546391752577
20260,31000US20260,"Duluth, MN-WI Metro Area",141781,117173,24608,1503,1235,21870,684,32,0.173563453495179
20300,31000US20300,"Dumas, TX Micro Area",7936,6836,1100,109,16,975,639,25.2000007629395,0.138608870967742
20340,31000US20340,"Duncan, OK Micro Area",20666,17850,2816,452,296,2068,634,26.5,0.136262460079357
20380,31000US20380,"Dunn, NC Micro Area",48122,41601,6521,1362,721,4438,782,29.3999996185303,0.135509746062092
20420,31000US20420,"Durango, CO Micro Area",26155,21124,5031,922,484,3625,1026,30.7000007629395,0.192353278531829
20460,31000US20460,"Durant, OK Micro Area",19760,16713,3047,581,125,2341,665,29.3999996185303,0.1542004048583
20500,31000US20500,"Durham-Chapel Hill, NC Metro Area",227389,206783,20606,5644,2655,12307,871,30.8999996185303,0.090620038788156
20540,31000US20540,"Dyersburg, TN Micro Area",16744,15088,1656,283,251,1122,616,27.5,0.098901098901099
20580,31000US20580,"Eagle Pass, TX Micro Area",17805,16091,1714,313,81,1320,593,27.7000007629395,0.096265094074698
20660,31000US20660,"Easton, MD Micro Area",19893,16140,3753,328,401,3024,1042,34.7999992370605,0.188659327401599
20700,31000US20700,"East Stroudsburg, PA Metro Area",80569,57661,22908,1270,1481,20157,1038,33.9000015258789,0.284327719097916
20740,31000US20740,"Eau Claire, WI Metro Area",69937,64715,5222,797,524,3901,720,29.8999996185303,0.074667200480432
20780,31000US20780,"Edwards, CO Micro Area",31392,18038,13354,526,475,12353,1231,28.3999996185303,0.42539500509684
20820,31000US20820,"Effingham, IL Micro Area",14675,13386,1289,175,73,1041,579,22,0.087836456558774
20900,31000US20900,"El Campo, TX Micro Area",17227,14492,2735,403,107,2225,679,27.1000003814697,0.158762407848145
20940,31000US20940,"El Centro, CA Metro Area",56480,46952,9528,1173,443,7912,772,33.2000007629395,0.168696883852691
20980,31000US20980,"El Dorado, AR Micro Area",19630,16689,2941,438,107,2396,646,27.7000007629395,0.149821701477331
21020,31000US21020,"Elizabeth City, NC Micro Area",28002,23690,4312,782,522,3008,840,32.7000007629395,0.153989000785658
21060,31000US21060,"Elizabethtown-Fort Knox, KY Metro Area",63024,55806,7218,2241,693,4284,743,27.6000003814697,0.11452779893374
21120,31000US21120,"Elk City, OK Micro Area",9763,7770,1993,203,127,1663,700,19.8999996185303,0.204138072313838
21140,31000US21140,"Elkhart-Goshen, IN Metro Area",77840,70427,7413,2141,1142,4130,715,29.2999992370605,0.09523381294964
21180,31000US21180,"Elkins, WV Micro Area",14186,11351,2835,188,131,2516,546,30.7999992370605,0.19984491752432
21220,31000US21220,"Elko, NV Micro Area",21065,18356,2709,414,44,2251,913,22.2000007629395,0.128601946356516
21260,31000US21260,"Ellensburg, WA Micro Area",22188,16753,5435,761,126,4548,809,38.7999992370605,0.2449522264287
21300,31000US21300,"Elmira, NY Metro Area",38376,35390,2986,537,246,2203,707,32.7000007629395,0.077809047321243
21340,31000US21340,"El Paso, TX Metro Area",280429,258622,21807,8125,3005,10677,741,30.2000007629395,0.07776299883393
21380,31000US21380,"Emporia, KS Micro Area",15221,13069,2152,612,167,1373,594,28.6000003814697,0.14138361474279
21420,31000US21420,"Enid, OK Micro Area",26816,23816,3000,716,384,1900,674,22.7000007629395,0.111873508353222
21460,31000US21460,"Enterprise, AL Micro Area",22648,19086,3562,727,355,2480,676,28.1000003814697,0.157276580713529
21500,31000US21500,"Erie, PA Metro Area",119506,109700,9806,2611,1321,5874,685,30.8999996185303,0.082054457516777
21540,31000US21540,"Escanaba, MI Micro Area",20212,15695,4517,86,398,4033,540,31.1000003814697,0.223481100336434
21580,31000US21580,"Espa�ola, NM Micro Area",19601,14245,5356,443,321,4592,644,32.5,0.273251364726289
21660,31000US21660,"Eugene, OR Metro Area",156815,145627,11188,2191,1697,7300,857,35.2999992370605,0.071345215700029
21700,31000US21700,"Eureka-Arcata-Fortuna, CA Micro Area",61986,53130,8856,1197,636,7023,899,36.2999992370605,0.142870970864389
21740,31000US21740,"Evanston, WY Micro Area",8745,7557,1188,348,106,734,675,24.2000007629395,0.135849056603774
21780,31000US21780,"Evansville, IN-KY Metro Area",139434,126093,13341,2207,1625,9509,704,30.5,0.095679676406042
21820,31000US21820,"Fairbanks, AK Metro Area",41736,35844,5892,1334,283,4275,1221,30.6000003814697,0.141173087981599
21840,31000US21840,"Fairfield, IA Micro Area",7570,6886,684,87,33,564,652,26.1000003814697,0.090356671070013
21900,31000US21900,"Fairmont, WV Micro Area",26389,22596,3793,586,116,3091,675,29.8999996185303,0.143734131645761
21980,31000US21980,"Fallon, NV Micro Area",10759,9431,1328,339,50,939,838,28,0.123431545682684
22020,31000US22020,"Fargo, ND-MN Metro Area",95602,89558,6044,2053,498,3493,698,27.3999996185303,0.063220434718939
22060,31000US22060,"Faribault-Northfield, MN Micro Area",24515,22498,2017,314,373,1330,738,29.3999996185303,0.08227615745462
22100,31000US22100,"Farmington, MO Micro Area",28984,24868,4116,429,429,3258,603,29.5,0.142009384487993
22140,31000US22140,"Farmington, NM Metro Area",49527,40693,8834,1443,682,6709,756,27.3999996185303,0.178367355180003
22180,31000US22180,"Fayetteville, NC Metro Area",159557,138822,20735,6225,2509,12001,861,30.1000003814697,0.129953558916249
22220,31000US22220,"Fayetteville-Springdale-Rogers, AR-MO Metro Area",201212,178008,23204,5109,2637,15458,732,27.8999996185303,0.115321153807924
22260,31000US22260,"Fergus Falls, MN Micro Area",35580,24163,11417,189,321,10907,618,29.6000003814697,0.32088251826869
22280,31000US22280,"Fernley, NV Micro Area",22444,19728,2716,270,289,2157,922,28.8999996185303,0.121012297273213
22300,31000US22300,"Findlay, OH Micro Area",33221,30795,2426,789,342,1295,664,27.2999992370605,0.073026097950092
22340,31000US22340,"Fitzgerald, GA Micro Area",7911,6349,1562,188,177,1197,609,32.7000007629395,0.19744659335103
22380,31000US22380,"Flagstaff, AZ Metro Area",63890,46391,17499,1104,753,15642,990,33,0.273892627954296
22420,31000US22420,"Flint, MI Metro Area",191447,165962,25485,4309,2701,18475,718,35.4000015258789,0.133117781944872
22500,31000US22500,"Florence, SC Metro Area",89180,78061,11119,2413,1397,7309,651,30.6000003814697,0.124680421619197
22520,31000US22520,"Florence-Muscle Shoals, AL Metro Area",70017,61133,8884,1517,935,6432,601,30.8999996185303,0.126883471157005
22540,31000US22540,"Fond du Lac, WI Metro Area",44223,41290,2933,721,344,1868,695,26.7000007629395,0.066322954118897
22580,31000US22580,"Forest City, NC Micro Area",33863,26778,7085,971,593,5521,604,29.2999992370605,0.209225408262706
22620,31000US22620,"Forrest City, AR Micro Area",10915,9351,1564,306,105,1153,585,29.7000007629395,0.143289051763628
22660,31000US22660,"Fort Collins, CO Metro Area",135219,122743,12476,1580,1080,9816,1001,33.7000007629395,0.092265140253958
22700,31000US22700,"Fort Dodge, IA Micro Area",17035,15397,1638,288,218,1132,561,27.1000003814697,0.096154975051365
22780,31000US22780,"Fort Leonard Wood, MO Micro Area",18204,15528,2676,629,528,1519,927,26.1000003814697,0.147000659195781
22800,31000US22800,"Fort Madison-Keokuk, IA-IL-MO Micro Area",28918,25161,3757,503,312,2942,563,24.7999992370605,0.129919081540909
22820,31000US22820,"Fort Morgan, CO Micro Area",11465,10443,1022,187,138,697,736,26.7000007629395,0.089140863497601
22860,31000US22860,"Fort Polk South, LA Micro Area",21601,18112,3489,973,96,2420,908,25.7999992370605,0.161520299986112
22900,31000US22900,"Fort Smith, AR-OK Metro Area",122052,106691,15361,3785,1624,9952,620,29.1000003814697,0.125856192442565
23060,31000US23060,"Fort Wayne, IN Metro Area",179369,163427,15942,5274,2357,8311,668,27.7999992370605,0.088878234254526
23140,31000US23140,"Frankfort, IN Micro Area",13308,11853,1455,321,191,943,686,26.5,0.109332732191163
23180,31000US23180,"Frankfort, KY Micro Area",32405,29418,2987,823,555,1609,699,30.2000007629395,0.092177133158463
23240,31000US23240,"Fredericksburg, TX Micro Area",12854,10606,2248,202,423,1623,874,32.2000007629395,0.174887194647581
23300,31000US23300,"Freeport, IL Micro Area",22005,19311,2694,521,381,1792,608,31.7999992370605,0.122426721199727
23340,31000US23340,"Fremont, NE Micro Area",16586,15162,1424,175,192,1057,692,25.2999992370605,0.085855540817557
23380,31000US23380,"Fremont, OH Micro Area",26293,23831,2462,529,387,1546,623,28.5,0.093637089719697
23420,31000US23420,"Fresno, CA Metro Area",319912,292550,27362,9091,2684,15587,884,35,0.085529770686939
23460,31000US23460,"Gadsden, AL Metro Area",47507,40001,7506,649,723,6134,627,31.1000003814697,0.157997768749868
23500,31000US23500,"Gaffney, SC Micro Area",23980,20647,3333,950,187,2196,647,28.8999996185303,0.138990825688073
23540,31000US23540,"Gainesville, FL Metro Area",120574,102411,18163,5881,1900,10382,880,36.5999984741211,0.150637782606532
23580,31000US23580,"Gainesville, GA Metro Area",69053,61361,7692,1952,1161,4579,853,30.5,0.111392698362128
23620,31000US23620,"Gainesville, TX Micro Area",16639,14615,2024,202,190,1632,731,28.2000007629395,0.12164192559649
23660,31000US23660,"Galesburg, IL Micro Area",23960,21438,2522,331,392,1799,589,29.1000003814697,0.105258764607679
23700,31000US23700,"Gallup, NM Micro Area",25795,17862,7933,961,183,6789,546,24.2999992370605,0.307540220973057
23780,31000US23780,"Garden City, KS Micro Area",14836,14011,825,255,71,499,673,22,0.05560798058776
23820,31000US23820,"Gardnerville Ranchos, NV Micro Area",23677,19765,3912,198,228,3486,1035,30.7999992370605,0.165223634751024
23860,31000US23860,"Georgetown, SC Micro Area",33823,23309,10514,828,533,9153,832,32.2999992370605,0.310853561186175
23900,31000US23900,"Gettysburg, PA Metro Area",41078,37956,3122,406,453,2263,844,30.5,0.076001752763036
23940,31000US23940,"Gillette, WY Micro Area",19386,17316,2070,286,291,1493,921,25.3999996185303,0.10677808727948
23980,31000US23980,"Glasgow, KY Micro Area",24001,20707,3294,337,198,2759,578,30.6000003814697,0.137244281488271
24020,31000US24020,"Glens Falls, NY Metro Area",67829,51864,15965,832,777,14356,835,31.3999996185303,0.235371301360775
24060,31000US24060,"Glenwood Springs, CO Micro Area",36317,27687,8630,1652,316,6662,1135,29.8999996185303,0.237629760167415
24100,31000US24100,"Gloversville, NY Micro Area",28616,22440,6176,497,371,5308,701,31.2000007629395,0.215823315627621
24140,31000US24140,"Goldsboro, NC Metro Area",53074,47480,5594,1224,651,3719,705,30.6000003814697,0.105400007536647
24220,31000US24220,"Grand Forks, ND-MN Metro Area",44752,40687,4065,1151,328,2586,702,30.8999996185303,0.090833929209868
24260,31000US24260,"Grand Island, NE Metro Area",34539,31918,2621,290,530,1801,645,25.7999992370605,0.075885231187933
24300,31000US24300,"Grand Junction, CO Metro Area",63230,58966,4264,597,591,3076,841,33.5,0.067436343507829
24340,31000US24340,"Grand Rapids-Wyoming, MI Metro Area",406094,372118,33976,5854,4816,23306,763,30,0.083665358266805
24380,31000US24380,"Grants, NM Micro Area",11100,8354,2746,156,108,2482,587,32.2000007629395,0.247387387387387
24420,31000US24420,"Grants Pass, OR Metro Area",38015,34187,3828,732,428,2668,823,36.7000007629395,0.100697093252663
24460,31000US24460,"Great Bend, KS Micro Area",12644,11480,1164,151,247,766,603,26.7999992370605,0.092059474849731
24500,31000US24500,"Great Falls, MT Metro Area",37454,33685,3769,839,475,2455,629,26.3999996185303,0.100630106263683
24540,31000US24540,"Greeley, CO Metro Area",97904,92369,5535,1340,896,3299,868,31,0.05653497303481
24580,31000US24580,"Green Bay, WI Metro Area",138827,123271,15556,2376,1829,11351,698,27.3999996185303,0.112053130875118
24620,31000US24620,"Greeneville, TN Micro Area",32076,28489,3587,464,309,2814,561,27.7999992370605,0.111828158124454
24640,31000US24640,"Greenfield Town, MA Micro Area",33677,30390,3287,432,424,2431,836,29.8999996185303,0.097603705793271
24660,31000US24660,"Greensboro-High Point, NC Metro Area",325526,290505,35021,10457,4791,19773,731,30.7000007629395,0.107582804445728
24700,31000US24700,"Greensburg, IN Micro Area",11222,9809,1413,229,153,1031,750,25,0.125913384423454
24740,31000US24740,"Greenville, MS Micro Area",21685,18383,3302,743,172,2387,617,37.2000007629395,0.152271155176389
24780,31000US24780,"Greenville, NC Metro Area",75844,66427,9417,3012,1724,4681,738,33,0.124162755128949
24820,31000US24820,"Greenville, OH Micro Area",22694,20929,1765,427,159,1179,589,27.1000003814697,0.077773860932405
24860,31000US24860,"Greenville-Anderson-Mauldin, SC Metro Area",365035,320027,45008,9019,5349,30640,731,30.5,0.123297765967647
24900,31000US24900,"Greenwood, MS Micro Area",18244,14679,3565,951,292,2322,554,36.7999992370605,0.195406709055032
24940,31000US24940,"Greenwood, SC Micro Area",43073,36512,6561,1271,613,4677,639,33.9000015258789,0.152322800826504
24980,31000US24980,"Grenada, MS Micro Area",10173,7581,2592,1231,108,1253,535,31.8999996185303,0.254792096726629
25020,31000US25020,"Guayama, PR Metro Area",35767,28080,7687,630,817,6240,411,33.2999992370605,0.214918779880896
25060,31000US25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",171260,143170,28090,9417,2894,15779,835,31.8999996185303,0.164019619292304
25100,31000US25100,"Guymon, OK Micro Area",8177,7166,1011,83,52,876,668,20.8999996185303,0.123639476580653
25180,31000US25180,"Hagerstown-Martinsburg, MD-WV Metro Area",106483,96383,10100,2176,1414,6510,858,29,0.094850821257853
25200,31000US25200,"Hailey, ID Micro Area",17928,11331,6597,186,199,6212,904,27,0.367971887550201
25220,31000US25220,"Hammond, LA Metro Area",51363,45027,6336,1403,634,4299,748,34,0.123357280532679
25260,31000US25260,"Hanford-Corcoran, CA Metro Area",44387,41108,3279,1033,559,1687,875,30.7000007629395,0.07387298082772
25300,31000US25300,"Hannibal, MO Micro Area",18027,15321,2706,278,171,2257,599,27.1000003814697,0.150108171076718
25420,31000US25420,"Harrisburg-Carlisle, PA Metro Area",242939,222939,20000,4976,2573,12451,850,28.3999996185303,0.082325192743858
25460,31000US25460,"Harrison, AR Micro Area",21545,18201,3344,205,482,2657,579,28.2999992370605,0.155210025527965
25500,31000US25500,"Harrisonburg, VA Metro Area",51885,45364,6521,918,416,5187,826,30.7000007629395,0.125681796280235
25540,31000US25540,"Hartford-West Hartford-East Hartford, CT Metro Area",507815,469020,38795,11557,4864,22374,995,30.6000003814697,0.07639593158926
25580,31000US25580,"Hastings, NE Micro Area",13530,12580,950,151,84,715,625,24.1000003814697,0.070214338507022
25620,31000US25620,"Hattiesburg, MS Metro Area",62121,53626,8495,2423,534,5538,756,33.5,0.136749247436455
25700,31000US25700,"Hays, KS Micro Area",12962,11859,1103,242,96,765,625,29.7999992370605,0.085094892763463
25720,31000US25720,"Heber, UT Micro Area",11058,7752,3306,99,200,3007,1025,31.1000003814697,0.298969072164948
25740,31000US25740,"Helena, MT Micro Area",35455,31050,4405,520,364,3521,744,27.3999996185303,0.124241996897476
25760,31000US25760,"Helena-West Helena, AR Micro Area",10131,8291,1840,226,150,1464,586,35.9000015258789,0.181620767939986
25780,31000US25780,"Henderson, NC Micro Area",20013,16651,3362,382,290,2690,656,34,0.167990805976116
25820,31000US25820,"Hereford, TX Micro Area",7072,6210,862,149,145,568,651,23.8999996185303,0.121889140271493
25840,31000US25840,"Hermiston-Pendleton, OR Micro Area",34109,30615,3494,446,433,2615,677,26,0.102436307133015
25860,31000US25860,"Hickory-Lenoir-Morganton, NC Metro Area",162385,138096,24289,4110,1964,18215,644,30.2000007629395,0.1495766234566
25880,31000US25880,"Hillsdale, MI Micro Area",21689,17632,4057,274,166,3617,655,30.7000007629395,0.187053345013601
25900,31000US25900,"Hilo, HI Micro Area",83904,64586,19318,2097,1347,15874,1039,34.5999984741211,0.230239321128909
25940,31000US25940,"Hilton Head Island-Bluffton-Beaufort, SC Metro Area",104060,73803,30257,4118,1794,24345,1004,30.3999996185303,0.290764943301941
25980,31000US25980,"Hinesville, GA Metro Area",33081,27941,5140,2076,414,2650,929,30.7999992370605,0.155376197817478
26020,31000US26020,"Hobbs, NM Micro Area",24993,21331,3662,652,339,2671,760,22.8999996185303,0.146521025887248
26090,31000US26090,"Holland, MI Micro Area",49541,41767,7774,560,573,6641,754,28,0.156920530469712
26140,31000US26140,"Homosassa Springs, FL Metro Area",77875,60670,17205,1116,2299,13790,780,35.2999992370605,0.220930979133226
26220,31000US26220,"Hood River, OR Micro Area",9390,8251,1139,154,100,885,867,28.7999992370605,0.121299254526092
26300,31000US26300,"Hot Springs, AR Metro Area",50552,39876,10676,1632,1018,8026,709,31.2999992370605,0.211188479189745
26340,31000US26340,"Houghton, MI Micro Area",21099,14962,6137,396,326,5415,621,34.0999984741211,0.290866865728234
26380,31000US26380,"Houma-Thibodaux, LA Metro Area",83338,74964,8374,1070,794,6510,795,28.2000007629395,0.100482372987113
26420,31000US26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",2362440,2112447,249993,93350,23972,132671,910,29.2999992370605,0.105819830344898
26460,31000US26460,"Hudson, NY Micro Area",32759,25095,7664,486,552,6626,870,29,0.233950975304496
26500,31000US26500,"Huntingdon, PA Micro Area",22402,17231,5171,262,151,4758,558,27.6000003814697,0.230827604678154
26540,31000US26540,"Huntington, IN Micro Area",15838,14413,1425,270,266,889,667,28,0.08997348150019
26580,31000US26580,"Huntington-Ashland, WV-KY-OH Metro Area",164477,143943,20534,2839,2111,15584,636,31,0.124844203140865
26620,31000US26620,"Huntsville, AL Metro Area",185953,167565,18388,4836,3195,10357,733,28.6000003814697,0.098885202174743
26660,31000US26660,"Huntsville, TX Micro Area",33334,25759,7575,751,459,6365,767,36.7000007629395,0.227245455090898
26700,31000US26700,"Huron, SD Micro Area",8339,7460,879,193,104,582,548,24.6000003814697,0.105408322340808
26740,31000US26740,"Hutchinson, KS Micro Area",28299,25335,2964,598,212,2154,666,26.3999996185303,0.104738683345701
26780,31000US26780,"Hutchinson, MN Micro Area",15730,14727,1003,218,256,529,696,25,0.063763509218055
26820,31000US26820,"Idaho Falls, ID Metro Area",50378,45605,4773,1129,866,2778,701,29.1000003814697,0.094743737345667
26860,31000US26860,"Indiana, PA Micro Area",38352,34398,3954,585,337,3032,678,31.7999992370605,0.103097622027534
26900,31000US26900,"Indianapolis-Carmel-Anderson, IN Metro Area",826067,734934,91133,23853,10878,56402,800,30.7000007629395,0.110321559873473
26940,31000US26940,"Indianola, MS Micro Area",9692,8451,1241,299,66,876,534,31.2999992370605,0.128043747420553
26960,31000US26960,"Ionia, MI Micro Area",24657,22140,2517,452,384,1681,679,33.9000015258789,0.102080545078477
26980,31000US26980,"Iowa City, IA Metro Area",66790,63906,2884,623,493,1768,845,34,0.04318011678395
27020,31000US27020,"Iron Mountain, MI-WI Micro Area",18755,13107,5648,41,277,5330,643,27.6000003814697,0.301146360970408
27060,31000US27060,"Ithaca, NY Metro Area",41822,38340,3482,333,327,2822,965,34.2999992370605,0.08325761560901
27100,31000US27100,"Jackson, MI Metro Area",69232,60485,8747,1523,856,6368,731,33.0999984741211,0.126343309452276
27140,31000US27140,"Jackson, MS Metro Area",235066,206923,28143,6355,2924,18864,797,32.2000007629395,0.119723822245667
27160,31000US27160,"Jackson, OH Micro Area",14574,13204,1370,181,191,998,634,32,0.094003019075065
27180,31000US27180,"Jackson, TN Metro Area",55700,47768,7932,1842,943,5147,731,34.5,0.142405745062837
27220,31000US27220,"Jackson, WY-ID Micro Area",18530,11431,7099,865,399,5835,1040,29.1000003814697,0.383108472746897
27260,31000US27260,"Jacksonville, FL Metro Area",606085,516599,89486,17526,9151,62809,964,32.5999984741211,0.147645957250221
27300,31000US27300,"Jacksonville, IL Micro Area",17911,16035,1876,74,141,1661,604,28.1000003814697,0.104740103846798
27340,31000US27340,"Jacksonville, NC Metro Area",72570,61147,11423,2961,1159,7303,962,31.3999996185303,0.157406641863029
27380,31000US27380,"Jacksonville, TX Micro Area",20920,17527,3393,334,149,2910,670,30.7000007629395,0.162189292543021
27420,31000US27420,"Jamestown, ND Micro Area",9991,9050,941,167,20,754,613,24.7000007629395,0.094184766289661
27460,31000US27460,"Jamestown-Dunkirk-Fredonia, NY Micro Area",66757,54226,12531,1428,750,10353,611,30.5,0.18771065206645
27500,31000US27500,"Janesville-Beloit, WI Metro Area",68361,63385,4976,963,709,3304,744,30.3999996185303,0.072790041105309
27540,31000US27540,"Jasper, IN Micro Area",23235,21019,2216,408,361,1447,613,25.7000007629395,0.095373359156445
27580,31000US27580,"Jayuya, PR Micro Area",6116,4712,1404,179,90,1135,413,30.2000007629395,0.229561805101373
27600,31000US27600,"Jefferson, GA Micro Area",23716,20927,2789,506,291,1992,782,29.2000007629395,0.117599932534997
27620,31000US27620,"Jefferson City, MO Metro Area",63775,56404,7371,549,671,6151,606,25.3999996185303,0.115578204625637
27700,31000US27700,"Jesup, GA Micro Area",12146,10226,1920,156,202,1562,633,29,0.15807673308085
27740,31000US27740,"Johnson City, TN Metro Area",94699,83999,10700,1651,1278,7771,644,30.8999996185303,0.112989577503458
27780,31000US27780,"Johnstown, PA Metro Area",65426,57959,7467,740,793,5934,561,27.8999996185303,0.11412893956531
27860,31000US27860,"Jonesboro, AR Metro Area",52848,47395,5453,1606,691,3156,646,31,0.103182712685437
27900,31000US27900,"Joplin, MO Metro Area",75222,67433,7789,1106,879,5804,669,29.5,0.103546834702614
27920,31000US27920,"Junction City, KS Micro Area",14893,12782,2111,968,169,974,1002,28.1000003814697,0.141744443698382
27940,31000US27940,"Juneau, AK Micro Area",13107,12081,1026,205,99,722,1169,26.2000007629395,0.078278782330053
27980,31000US27980,"Kahului-Wailuku-Lahaina, HI Metro Area",71006,53177,17829,7252,382,10195,1280,31.7999992370605,0.251091457059967
28020,31000US28020,"Kalamazoo-Portage, MI Metro Area",146827,128220,18607,2604,1937,14066,718,32.9000015258789,0.126727373030846
28060,31000US28060,"Kalispell, MT Micro Area",47184,37073,10111,824,766,8521,771,30.6000003814697,0.214288741946423
28100,31000US28100,"Kankakee, IL Metro Area",45189,41430,3759,875,420,2464,808,29.3999996185303,0.0831839606984
28140,31000US28140,"Kansas City, MO-KS Metro Area",876997,792793,84204,23007,10218,50979,839,29.1000003814697,0.096014011450438
28180,31000US28180,"Kapaa, HI Micro Area",30112,22395,7717,1821,439,5457,1265,29.8999996185303,0.256276567481403
28260,31000US28260,"Kearney, NE Micro Area",22254,20664,1590,194,186,1210,708,27.1000003814697,0.071447829603667
28300,31000US28300,"Keene, NH Micro Area",34782,30659,4123,280,285,3558,938,32.7000007629395,0.118538324420677
28340,31000US28340,"Kendallville, IN Micro Area",20147,17703,2444,409,603,1432,641,26.7999992370605,0.121308383382141
28380,31000US28380,"Kennett, MO Micro Area",14364,12727,1637,153,108,1376,512,30.6000003814697,0.113965469228627
28420,31000US28420,"Kennewick-Richland, WA Metro Area",96209,90832,5377,1641,733,3003,812,28.7000007629395,0.055888742217464
28500,31000US28500,"Kerrville, TX Micro Area",23922,20353,3569,378,595,2596,782,28.5,0.149193211269961
28540,31000US28540,"Ketchikan, AK Micro Area",6199,5305,894,187,82,625,1054,28.7999992370605,0.144216809162768
28580,31000US28580,"Key West, FL Micro Area",52861,28418,24443,2490,952,21001,1400,37.2999992370605,0.46240139233083
28620,31000US28620,"Kill Devil Hills, NC Micro Area",35699,16307,19392,623,157,18612,1014,28.2000007629395,0.543208493235105
28660,31000US28660,"Killeen-Temple, TX Metro Area",164223,135062,29161,13517,3170,12474,871,28.1000003814697,0.177569524366258
28700,31000US28700,"Kingsport-Bristol-Bristol, TN-VA Metro Area",147174,129662,17512,2177,2272,13063,600,29,0.118988408278636
28740,31000US28740,"Kingston, NY Metro Area",83738,69388,14350,1648,1208,11494,1014,34.5999984741211,0.171367837779742
28780,31000US28780,"Kingsville, TX Micro Area",13153,11190,1963,86,124,1753,735,29.8999996185303,0.149243518588915
28820,31000US28820,"Kinston, NC Micro Area",27321,23571,3750,1033,433,2284,662,31.6000003814697,0.137257055012628
28860,31000US28860,"Kirksville, MO Micro Area",13388,11353,2035,343,73,1619,570,34.2000007629395,0.152001792650134
28900,31000US28900,"Klamath Falls, OR Micro Area",32812,27148,5664,995,483,4186,738,34.0999984741211,0.172619773253688
28940,31000US28940,"Knoxville, TN Metro Area",383916,340980,42936,6907,4470,31559,741,30.1000003814697,0.111836964335948
29020,31000US29020,"Kokomo, IN Metro Area",38631,34386,4245,776,607,2862,647,31.5,0.109885842975848
29060,31000US29060,"Laconia, NH Micro Area",37541,25010,12531,376,583,11572,899,28.6000003814697,0.333795050744519
29100,31000US29100,"La Crosse-Onalaska, WI-MN Metro Area",57461,54165,3296,754,678,1864,732,29.3999996185303,0.057360644611128
29180,31000US29180,"Lafayette, LA Metro Area",198738,177280,21458,4146,1452,15860,717,28.5,0.107971298896034
29200,31000US29200,"Lafayette-West Lafayette, IN Metro Area",85807,78213,7594,1998,805,4791,793,34.5,0.088500938151899
29260,31000US29260,"La Grande, OR Micro Area",11495,10134,1361,319,128,914,680,33.4000015258789,0.118399304045237
29300,31000US29300,"LaGrange, GA Micro Area",28205,24597,3608,644,361,2603,767,32.4000015258789,0.127920581457188
29340,31000US29340,"Lake Charles, LA Metro Area",87634,77334,10300,2438,1050,6812,755,30.6000003814697,0.11753429034393
29380,31000US29380,"Lake City, FL Micro Area",28460,23714,4746,648,555,3543,776,28.7999992370605,0.166760365425158
29420,31000US29420,"Lake Havasu City-Kingman, AZ Metro Area",111581,80529,31052,2873,2695,25484,799,29.7999992370605,0.278291106908882
29460,31000US29460,"Lakeland-Winter Haven, FL Metro Area",281617,220556,61061,7117,5578,48366,870,32.7000007629395,0.216822848052497
29500,31000US29500,"Lamesa, TX Micro Area",5198,4363,835,24,40,771,524,24.3999996185303,0.160638707195075
29540,31000US29540,"Lancaster, PA Metro Area",204772,194503,10269,2735,1293,6241,896,31.3999996185303,0.050148457796965
29620,31000US29620,"Lansing-East Lansing, MI Metro Area",199369,181936,17433,4571,2347,10515,785,32.9000015258789,0.087440875963665
29660,31000US29660,"Laramie, WY Micro Area",18373,15440,2933,582,89,2262,727,38.5,0.159636423012029
29700,31000US29700,"Laredo, TX Metro Area",75508,68502,7006,1350,466,5190,745,34.5999984741211,0.0927848704773
29740,31000US29740,"Las Cruces, NM Metro Area",82988,74623,8365,2133,1043,5189,705,33.4000015258789,0.100797705692389
29780,31000US29780,"Las Vegas, NM Micro Area",15581,11306,4275,441,251,3583,636,39.4000015258789,0.274372633335473
29820,31000US29820,"Las Vegas-Henderson-Paradise, NV Metro Area",851131,715415,135716,41677,12932,81107,1009,30.7999992370605,0.159453715115534
